0,KpA,KiA,KdA,setpointA,FEEDFWDA,KpB,KiB,KdB,setpointB,FEEDFWDB

19,1.00,0.00,0.00,1.50,60,1.00,0.00,0.00,1.50,60

35,inputA,outputA,a_adjust,inputB,outputB,b_adjust

9234,1.92,4.94,60,2.60,39.69,60

9251,1.92,4.94,60,2.60,39.69,60

9267,1.92,4.94,60,2.60,39.69,60

9284,1.92,4.86,60,2.60,38.33,60

9303,1.92,4.86,60,2.60,38.33,60

9320,1.92,4.86,60,2.60,38.33,60

9334,1.92,4.86,60,2.60,38.33,60

9352,1.92,4.86,60,2.60,38.33,60

9368,1.92,4.78,60,2.60,38.41,60

9384,1.92,4.78,60,2.60,38.41,60

9402,1.92,4.78,60,2.60,38.41,60

9420,1.92,4.78,60,2.60,38.41,60

9434,1.92,4.78,60,2.60,38.41,60

9451,1.92,4.69,60,2.60,38.49,60

9468,1.92,4.69,60,2.60,38.49,60

9484,1.92,4.69,60,2.60,38.49,60

9500,1.92,4.69,60,2.60,38.49,60

